movie_id,title,genres,rating,summary
219,"Cure, The (1995)",Drama,8.5,"A detective investigates a series of mysterious murders that seem to be connected to a hypnotic technique called ""Cure."""
220,Castle Freak (1995),Horror,4.5,A family's vacation turns into a nightmare when they discover the horrifying secrets of the castle they are staying in.
222,Circle of Friends (1995),Drama|Romance,8.5,"A group of friends navigate love, friendship, and societal expectations in 1950s Ireland."
223,Clerks (1994),Comedy,8.5,"A day in the life of two store clerks, filled with hilarious and relatable encounters, offers a unique and entertaining perspective on the mundane."
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,8.5,A young man believes he is the legendary lover Don Juan and seeks therapy from a psychiatrist who becomes captivated by his romantic tales.
225,Disclosure (1994),Drama|Thriller,8.5,A high-stakes game of power and manipulation unfolds when a successful executive becomes the target of sexual harassment by his new female boss.
226,Dream Man (1995),Thriller,7.5,A woman's recurring dreams of a mysterious man lead her on a thrilling journey to uncover the truth about her past.
227,Drop Zone (1994),Action,7.5,A U.S. Marshal teams up with a skydiving instructor to catch a group of dangerous criminals in a high-flying action thriller.
228,Destiny Turns on the Radio (1995),Comedy,6.5,A down-on-his-luck man's life takes an unexpected turn when a mysterious radio station starts playing songs that predict his future.
229,Death and the Maiden (1994),Drama|Thriller,8.5,A woman seeks justice and revenge when she believes she has found the man who tortured her years ago.
230,Dolores Claiborne (1994),Drama|Thriller,8.5,A woman's dark past resurfaces when she is accused of murdering her wealthy employer.
231,Dumb & Dumber (1994),Comedy,8.5,Two dim-witted friends embark on a hilarious cross-country journey to return a briefcase to its rightful owner.
232,Eat Drink Man Woman (1994),Comedy|Drama,8.5,A master chef navigates the complexities of love and family through his exquisite culinary creations.
233,Exotica (1994),Drama,8.5,"A web of interconnected lives unfolds at a mysterious strip club, revealing dark secrets and unexpected connections."
234,Exit to Eden (1994),Comedy,5.2,A thrilling adventure unfolds as two undercover agents infiltrate an exclusive island resort where fantasies come to life.
235,Ed Wood (1994),Comedy|Drama,8.5,"A passionate filmmaker with unconventional methods and a love for the bizarre, Ed Wood creates a cult following with his low-budget, eccentric movies."
236,French Kiss (1995),Comedy|Romance,8.5,A woman's journey to win back her fiancé takes an unexpected turn when she falls for a charming French thief.
237,Forget Paris (1995),Comedy|Romance,7.5,A romantic comedy about the ups and downs of love and relationships in the city of Paris.
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children's,7.5,A young boy and his loyal dog must rely on each other to survive after they become stranded in the wilderness.
239,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,8.5,"A father and son embark on a hilarious road trip filled with adventure, music, and life lessons."
240,Hideaway (1995),Thriller,6.5,A man's near-death experience leads him into a terrifying battle with a supernatural force.
241,Fluke (1995),Children's|Drama,6.5,A man reincarnates as a dog and embarks on a journey to reconnect with his family and discover the true meaning of life.
242,Farinelli: il castrato (1994),Drama|Musical,8.5,"A mesmerizing tale of a renowned castrato singer and his tumultuous journey through fame, love, and the pursuit of his true voice."
243,Gordy (1995),Comedy,5.2,A determined little pig embarks on a journey to save his family and become a star.
244,Gumby: The Movie (1995),Animation|Children's,6.5,"Join Gumby and his friends on a wild adventure filled with imagination, laughter, and heartwarming moments."
245,"Glass Shield, The (1994)",Crime|Drama,8.5,A determined rookie cop uncovers a web of corruption and racism within the police force while investigating a murder case.
246,Hoop Dreams (1994),Documentary,9.2,A captivating documentary that follows the dreams and struggles of two inner-city basketball players as they navigate the challenges of pursuing their hoop dreams.
247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,8.5,A dark and captivating tale of an intense friendship that leads to a shocking crime.
248,Houseguest (1994),Comedy,6.5,"A man pretends to be a long-lost friend to escape the mob, leading to hilarious and chaotic situations."
249,Immortal Beloved (1994),Drama|Romance,8.5,A passionate search for the mysterious identity of a beloved composer's true muse unfolds in this captivating period drama.
250,Heavyweights (1994),Children's|Comedy,7.5,A group of overweight kids attend a summer camp where they rebel against their strict counselor and embrace their true selves.
251,"Hunted, The (1995)",Action,7.5,A man on the run must outsmart a group of ruthless mercenaries in order to survive.
252,I.Q. (1994),Comedy|Romance,7.5,"A brilliant mechanic falls in love with a woman engaged to a genius physicist, leading to a charming and witty romantic comedy."
253,Interview with the Vampire (1994),Drama|Horror,8.5,"A vampire recounts his life story, filled with love, betrayal, and the struggle for immortality."
254,Jefferson in Paris (1995),Drama,7.5,"A captivating portrayal of Thomas Jefferson's time in Paris, exploring his personal and political relationships during a pivotal period in American history."
255,"Jerky Boys, The (1994)",Comedy,6.5,A pair of prank callers hilariously wreak havoc on unsuspecting victims in this comedy.
256,Junior (1994),Comedy|Sci-Fi,8.5,"A male scientist becomes pregnant as part of an experiment, leading to hilarious and heartwarming chaos."
257,Just Cause (1995),Mystery|Thriller,7.5,"A law professor investigates a death row inmate's case, uncovering a web of corruption and deceit."
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,6.5,A young boy travels back in time to King Arthur's court and must use his modern knowledge to help save the kingdom.
259,Kiss of Death (1995),Crime|Drama|Thriller,7.5,A reformed criminal is forced to cooperate with the police to bring down a ruthless mobster.
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,9.5,A group of rebels embark on a mission to destroy a powerful space station and bring hope to the galaxy.
261,Little Women (1994),Drama,8.5,"A heartwarming tale of four sisters navigating love, loss, and the pursuit of their dreams in 19th century New England."
262,"Little Princess, A (1995)",Children's|Drama,8.5,A young girl's vivid imagination helps her navigate through the challenges of being an orphan in a strict boarding school.
263,Ladybird Ladybird (1994),Drama,8.5,A woman's struggle to keep her family together amidst a series of tragic events.
264,"Enfer, L' (1994)",Drama,8.5,A man's descent into madness and obsession with a mysterious woman leads him to question his own reality.
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,8.5,A passionate and forbidden love story unfolds through the magical and sensual art of cooking.
266,Legends of the Fall (1994),Drama|Romance|War|Western,8.5,"A tale of love, war, and family bonds set against the backdrop of the American West in the early 20th century."
267,Major Payne (1994),Comedy,7.5,"A tough military officer is assigned to train a group of misfit cadets, leading to hilarious and heartwarming moments."
268,Little Odessa (1994),Drama,8.5,"A hitman returns to his hometown to carry out a job, but his family's dark secrets threaten to unravel his mission."
269,My Crazy Life (Mi vida loca) (1993),Drama,8.5,A raw and intense portrayal of the lives of young Latina gang members in Los Angeles.
270,Love Affair (1994),Drama|Romance,8.5,A chance encounter on a flight leads to a passionate love affair that tests the boundaries of commitment and loyalty.
271,Losing Isaiah (1995),Drama,7.5,A woman fights to regain custody of her adopted son after he is taken away and placed in foster care.
272,"Madness of King George, The (1994)",Drama,8.5,A gripping historical drama that explores the descent into madness of King George III and the political turmoil it creates.
273,Mary Shelley's Frankenstein (1994),Drama|Horror,7.5,"A brilliant scientist's obsession with creating life leads to a monstrous creation and a haunting tale of love, loss, and the consequences of playing god."
274,Man of the House (1995),Comedy,6.5,A tough Texas Ranger must protect a group of cheerleaders from a dangerous criminal while going undercover as their coach.
275,Mixed Nuts (1994),Comedy,6.5,A chaotic Christmas Eve at a crisis hotline office brings together a quirky group of individuals dealing with their own personal struggles.
276,Milk Money (1994),Comedy|Romance,6.5,"A group of young boys hire a prostitute to help their friend's widowed father find love, leading to unexpected and heartwarming results."
277,Miracle on 34th Street (1994),Drama,8.5,A skeptical little girl and her mother discover the true magic of Christmas when they meet a man claiming to be the real Santa Claus.
278,Miami Rhapsody (1995),Comedy,7.5,A woman's romantic life becomes complicated when she starts questioning her own commitment after her younger sister announces her engagement.
279,My Family (1995),Drama,8.5,"A multigenerational saga of a Mexican-American family, showcasing their struggles, triumphs, and enduring love."
280,Murder in the First (1995),Drama|Thriller,8.5,A young lawyer takes on a high-profile case defending an inmate who is accused of murder and subjected to inhumane treatment in Alcatraz prison.
281,Nobody's Fool (1994),Drama,8.5,A womanizing man's life takes an unexpected turn when he falls in love with a blind woman.
